월,사업부,지역,채널,제품카테고리,고객세그먼트,노출수,클릭율,클릭수,세션수,전환율,주문수,판매단위수,평균단가,매출액,매출원가,매출총이익,마케팅비용,운영비용,영업이익,객단가,반품율,반품금액,이탈율,NPS,CSAT,재고수량,리드타임_일,주문이행율,정시배송율,지원티켓수,평균해결시간_시간,SLA위반건수
2025-02,Retail,Seoul,App,C-Ultra,Affinity,12272,0.02365,290,360,0.02684,9,12,70412.0,844944.03,487767.53,357176.5,184176.29,1982843.17,-1809842.97,93882.67,0.0265,22419.75,0.0252,45,4.31,538,9.8,0.9556,0.9485,16,32.2,2
2025-02,Retail,Seoul,App,C-Ultra,VIP,9905,0.02805,277,367,0.01702,6,6,69417.3,416503.81,254586.15,161917.66,140921.87,1155099.19,-1134103.4,69417.3,0.0365,15188.2,0.0286,45,3.91,421,5.3,0.9577,0.9961,12,31.8,0
2025-02,Retail,Seoul,App,D-Home,Mass,10842,0.02661,288,344,0.01862,6,9,55484.27,499358.41,303519.61,195838.8,165872.61,2728709.86,-2698743.67,83226.4,0.0499,24917.57,0.0328,38,4.71,653,8.5,0.9704,0.9294,26,38.7,2
2025-02,Retail,Seoul,App,D-Home,Affinity,10788,0.037,399,437,0.02533,11,18,55505.3,999095.32,661358.41,337736.92,130660.92,2946813.3,-2739737.3,90826.85,0.0239,23858.72,0.0333,25,3.69,536,11.0,0.9544,0.8822,13,36.9,0
2025-02,Retail,Seoul,App,D-Home,VIP,13982,0.02097,293,370,0.02891,10,8,55277.23,442217.87,285704.95,156512.92,79761.19,1448893.88,-1372142.15,44221.79,0.0367,16249.91,0.0416,36,4.42,557,8.0,0.9724,0.9103,13,40.2,0
2025-02,Retail,Seoul,App,E-Office,Mass,9921,0.01791,177,206,0.01863,3,5,61844.85,309224.26,200564.21,108660.05,51446.72,223829.9,-166616.57,103074.75,0.0397,12283.03,0.0359,27,4.25,733,7.4,0.9475,0.9396,14,25.8,0
2025-02,Retail,Seoul,App,E-Office,Affinity,10248,0.01139,116,145,0.02677,3,3,59269.23,177807.7,106618.93,71188.77,49966.8,1772551.71,-1751329.74,59269.23,0.0311,5529.89,0.0293,39,4.05,673,9.1,0.928,0.9516,14,25.1,2
2025-02,Retail,Seoul,App,E-Office,VIP,14386,0.02564,368,441,0.02947,12,13,59551.73,774172.49,494786.82,279385.67,148548.74,2336855.22,-2206018.29,64514.37,0.0484,37456.66,0.0322,15,4.4,431,7.1,0.986,0.9426,4,30.9,0
2025-02,Retail,Seoul,App,F-Outdoor,Mass,10064,0.02723,274,332,0.02006,6,7,65114.94,455804.57,265211.77,190592.8,137845.61,1564840.24,-1512093.05,75967.43,0.0276,12583.52,0.0545,38,4.03,589,6.7,0.9529,0.9564,1,31.5,2
2025-02,Retail,Seoul,App,F-Outdoor,Affinity,8780,0.02181,191,243,0.02271,5,6,62574.88,375449.28,217884.59,157564.69,81431.11,523526.24,-447392.66,75089.86,0.0609,22859.6,0.0176,38,4.26,776,8.8,0.9511,0.9309,14,24.8,0
2025-02,Retail,Seoul,App,F-Outdoor,VIP,13257,0.02135,283,324,0.03151,10,11,63123.03,694353.34,402806.37,291546.97,125568.11,917166.13,-751187.26,69435.33,0.0255,17694.38,0.0242,40,3.79,853,5.4,0.9986,0.9998,0,28.3,0
2025-02,Retail,Busan,Direct,A-Standard,Mass,10511,0.03459,363,390,0.03031,11,14,30179.29,422510.09,294137.79,128372.31,149639.26,346709.73,-367976.68,38410.01,0.0295,12446.14,0.0298,32,4.51,653,8.8,0.9652,0.9962,4,38.7,0
2025-02,Retail,Busan,Direct,A-Standard,Affinity,9797,0.02077,203,226,0.02138,4,5,30973.9,154869.51,105253.25,49616.26,52192.99,621166.85,-623743.58,38717.38,0.0401,6211.36,0.0402,45,4.62,521,9.3,0.9557,0.9225,16,8.3,3
2025-02,Retail,Busan,Direct,A-Standard,VIP,8347,0.0339,282,298,0.03079,9,9,29380.38,264423.4,171412.58,93010.82,122955.47,2360003.87,-2389948.52,29380.38,0.0323,8541.14,0.0203,52,3.8,629,9.5,0.9639,0.9269,11,24.3,0
2025-02,Retail,Busan,Direct,B-Pro,Mass,9856,0.02728,268,347,0.02534,8,17,45160.81,767733.83,507106.49,260627.34,148262.52,2973290.66,-2860925.83,95966.73,0.0215,16544.19,0.0519,30,3.41,563,6.8,0.9218,0.8899,2,31.7,0
2025-02,Retail,Busan,Direct,B-Pro,Affinity,9649,0.01997,192,209,0.02248,4,8,43095.58,344764.64,232646.77,112117.87,68012.85,2369020.84,-2324915.82,86191.16,0.0238,8198.17,0.0413,61,4.25,352,7.0,0.9794,0.9428,15,18.9,0
2025-02,Retail,Busan,Direct,B-Pro,VIP,9248,0.02854,263,344,0.03549,12,14,44753.64,626551.01,388463.11,238087.9,126904.6,1383937.67,-1272754.36,52212.58,0.0164,10247.07,0.028,34,3.61,521,7.7,0.9416,0.9617,5,33.5,3
2025-02,Retail,Busan,Direct,C-Ultra,Mass,8006,0.01687,135,156,0.01667,2,3,72023.12,216069.35,134302.03,81767.32,65565.34,1711080.49,-1694878.52,108034.67,0.0161,3478.93,0.0099,61,4.42,477,7.7,0.9124,0.9163,5,41.1,0
2025-02,Retail,Busan,Direct,C-Ultra,Affinity,9379,0.01915,179,234,0.0241,5,6,71327.61,427965.69,246141.25,181824.44,50684.11,1046794.64,-915654.31,85593.14,0.0449,19226.85,0.0165,48,4.88,220,8.1,0.9121,0.9512,13,20.3,0
2025-02,Retail,Busan,Direct,C-Ultra,VIP,11556,0.0319,368,444,0.02925,12,8,66740.14,533921.15,317816.47,216104.68,79681.34,1447728.19,-1311304.85,44493.43,0.0206,11009.76,0.0252,40,4.34,130,9.8,0.8937,0.9909,9,37.4,5
2025-02,Retail,Busan,Direct,D-Home,Mass,10918,0.03499,381,429,0.02659,11,18,56773.18,1021917.16,660169.04,361748.12,122364.47,3097269.96,-2857886.31,92901.56,0.0206,21029.38,0.0464,45,4.95,546,10.2,0.9706,1.0,14,25.8,2
2025-02,Retail,Busan,Direct,D-Home,Affinity,8614,0.0345,297,376,0.01945,7,10,55089.58,550895.82,342255.77,208640.04,176410.25,966739.65,-934509.86,78699.4,0.026,14327.64,0.0271,22,4.56,582,6.3,0.9475,0.9854,9,29.5,3
2025-02,Retail,Busan,Direct,D-Home,VIP,7890,0.01865,147,155,0.03553,5,6,52975.44,317852.61,214480.4,103372.22,77118.64,1845942.49,-1819688.91,63570.52,0.0364,11581.1,0.0384,38,4.0,895,7.2,0.9434,0.9493,13,40.6,0
2025-02,Retail,Busan,Direct,E-Office,Mass,7554,0.03349,253,302,0.0289,8,10,61828.55,618285.5,405496.41,212789.1,92589.71,1793579.86,-1673380.47,77285.69,0.0426,26328.8,0.0283,36,4.57,723,5.3,0.9634,0.8956,16,30.2,2
2025-02,Retail,Busan,Direct,E-Office,Affinity,11547,0.03594,414,520,0.02139,11,16,60258.15,964130.42,577061.25,387069.16,134034.03,603400.61,-350365.48,87648.22,0.0323,31161.48,0.0407,31,4.69,550,5.4,0.9621,0.9625,20,45.4,0
2025-02,Retail,Busan,Direct,E-Office,VIP,8886,0.02619,232,244,0.02251,5,6,61353.37,368120.25,227237.23,140883.01,114189.55,1125782.48,-1099089.02,73624.05,0.0422,15518.52,0.0247,46,5.0,442,10.2,0.9774,0.9371,3,33.4,0
2025-02,Retail,Busan,Direct,F-Outdoor,Mass,8242,0.01885,155,183,0.03376,6,7,66322.71,464258.94,297787.17,166471.77,94494.79,642639.93,-570662.96,77376.49,0.0313,14538.52,0.0654,48,4.35,385,3.8,1.0,0.9765,15,31.8,3
2025-02,Retail,Busan,Direct,F-Outdoor,Affinity,9671,0.01751,169,186,0.02524,4,6,66976.75,401860.48,255576.89,146283.59,77108.8,1107409.86,-1038235.07,100465.12,0.0113,4550.8,0.0345,58,4.15,640,7.3,0.9876,0.9247,17,32.9,3
2025-02,Retail,Busan,Direct,F-Outdoor,VIP,8940,0.02397,214,278,0.01469,4,6,64472.79,386836.75,228388.36,158448.39,72901.18,814728.43,-729181.22,96709.19,0.0446,17255.09,0.0444,27,4.57,502,7.9,0.958,0.8832,8,38.3,3
2025-02,Retail,Busan,Partner,A-Standard,Mass,9522,0.01876,178,199,0.02519,5,7,29610.69,207274.8,140779.58,66495.22,97263.96,300263.22,-331031.96,41454.96,0.0492,10190.72,0.0401,33,4.29,338,6.8,0.9848,0.9466,10,31.5,2
2025-02,Retail,Busan,Partner,A-Standard,Affinity,6659,0.02076,138,155,0.02768,4,5,30128.88,150644.41,105149.76,45494.65,74426.04,2209023.16,-2237954.55,37661.1,0.0307,4619.51,0.0291,50,4.32,819,9.1,0.9291,0.8849,8,12.3,0
2025-02,Retail,Busan,Partner,A-Standard,VIP,6821,0.03144,214,234,0.03124,7,10,29972.08,299720.8,196165.8,103555.0,105773.82,95197.93,-97416.75,42817.26,0.0085,2554.41,0.0308,25,4.51,374,4.7,0.9749,0.8673,7,16.6,0
2025-02,Retail,Busan,Partner,B-Pro,Mass,8818,0.03057,269,328,0.01395,4,5,46337.4,231687.0,153717.59,77969.41,91975.55,1563768.69,-1577774.83,57921.75,0.0309,7161.72,0.035,36,4.02,348,5.9,0.9703,0.8683,13,26.5,1
2025-02,Retail,Busan,Partner,B-Pro,Affinity,10648,0.02824,300,330,0.02762,9,6,45224.74,271348.41,169273.36,102075.05,89458.89,1722354.07,-1709737.91,30149.82,0.0096,2604.05,0.0357,46,3.94,240,6.0,0.9679,0.9995,19,23.2,0
2025-02,Retail,Busan,Partner,B-Pro,VIP,6501,0.03593,233,305,0.0262,7,8,45808.33,366466.63,234222.54,132244.09,85809.45,83717.85,-37283.21,52352.38,0.0127,4662.91,0.0096,47,3.45,556,8.8,0.9595,0.8879,14,24.7,1
2025-02,Retail,Busan,Partner,C-Ultra,Mass,7444,0.01933,143,163,0.01889,3,4,68335.15,273340.59,171936.52,101404.08,78929.38,824002.63,-801527.93,91113.53,0.0407,11132.52,0.0369,36,4.22,732,2.9,0.9845,0.9615,14,26.0,1
2025-02,Retail,Busan,Partner,C-Ultra,Affinity,5766,0.02291,132,149,0.02588,3,5,72182.07,360910.35,226016.91,134893.45,47451.66,1053962.81,-966521.03,120303.45,0.0439,15844.85,0.0441,22,4.51,466,6.6,0.9892,0.9242,4,24.5,0
2025-02,Retail,Busan,Partner,C-Ultra,VIP,8416,0.02353,197,212,0.0195,4,5,70589.84,352949.22,220607.49,132341.74,58395.45,2460187.03,-2386240.74,88237.31,0.0773,27289.82,0.0372,39,4.7,802,8.1,0.9027,0.9345,5,44.5,0
2025-02,Retail,Busan,Partner,D-Home,Mass,7322,0.02041,149,190,0.03376,6,10,55524.71,555247.11,346139.26,209107.84,66152.78,1777855.18,-1634900.12,92541.18,0.0327,18147.89,0.0365,46,4.43,722,6.5,0.9262,0.9026,11,28.9,0
2025-02,Retail,Busan,Partner,D-Home,Affinity,7001,0.01395,97,113,0.02202,2,1,53510.59,53510.59,34751.84,18758.75,57101.51,2112452.05,-2150794.81,26755.3,0.0324,1736.04,0.0379,33,4.17,458,6.8,0.9337,0.917,14,42.2,2
2025-02,Retail,Busan,Partner,D-Home,VIP,5757,0.02047,117,141,0.03655,5,5,55485.18,277425.91,181582.41,95843.5,62834.3,1126274.86,-1093265.66,55485.18,0.0542,15036.05,0.0406,66,3.99,614,6.5,0.9565,0.8601,10,21.6,0
2025-02,Retail,Busan,Partner,E-Office,Mass,6453,0.02534,163,183,0.01518,2,1,61933.74,61933.74,39918.64,22015.1,55548.57,1275769.66,-1309303.13,30966.87,0.0192,1191.95,0.0523,32,3.76,390,7.2,0.9479,0.9099,21,35.2,0
2025-02,Retail,Busan,Partner,E-Office,Affinity,9144,0.02303,210,270,0.02266,6,10,58267.09,582670.92,339976.74,242694.18,115038.77,1389256.95,-1261601.55,97111.82,0.0291,16952.74,0.0216,38,4.16,240,12.5,0.9942,0.9016,21,28.4,0
2025-02,Retail,Busan,Partner,E-Office,VIP,6127,0.01776,108,126,0.03182,4,4,62825.79,251303.16,159032.66,92270.49,32162.8,606928.12,-546820.43,62825.79,0.0361,9070.65,0.0337,41,3.98,705,7.4,0.9951,0.9369,10,29.6,0
2025-02,Retail,Busan,Partner,F-Outdoor,Mass,7899,0.01638,129,145,0.03293,4,4,62859.57,251438.27,144431.92,107006.35,44034.18,2937676.7,-2874704.53,62859.57,0.0366,9209.0,0.0339,52,4.21,592,6.3,0.9844,0.9189,18,37.3,2
2025-02,Retail,Busan,Partner,F-Outdoor,Affinity,8342,0.0171,142,162,0.01916,3,3,64788.32,194364.96,117249.76,77115.2,87962.8,788159.21,-799006.81,64788.32,0.0447,8695.29,0.0373,24,4.98,739,7.7,0.9515,0.9693,12,29.7,0
2025-02,Retail,Busan,Partner,F-Outdoor,VIP,8498,0.01809,153,176,0.02361,4,5,67171.06,335855.29,194132.43,141722.86,46689.31,778530.5,-683496.95,83963.82,0.0188,6320.27,0.0244,42,4.56,679,8.2,0.9871,0.968,6,19.2,1
2025-02,Retail,Busan,Marketplace,A-Standard,Mass,11686,0.02921,341,392,0.01785,6,6,29869.35,179216.09,120590.03,58626.06,170962.86,1928436.69,-2040773.49,29869.35,0.03,5377.93,0.0512,36,4.11,607,5.7,0.9621,0.9397,4,17.8,0
2025-02,Retail,Busan,Marketplace,A-Standard,Affinity,15181,0.02102,319,355,0.03023,10,12,31429.96,377159.5,249302.86,127856.64,142871.09,684729.46,-699743.91,37715.95,0.0506,19068.71,0.0292,27,4.26,384,6.7,0.9664,0.8639,20,37.7,0
2025-02,Retail,Busan,Marketplace,A-Standard,VIP,11761,0.02137,251,307,0.03217,9,11,28920.08,318120.85,214359.64,103761.21,82377.67,307655.85,-286272.3,35346.76,0.032,10185.27,0.0231,51,3.83,171,11.0,0.9533,0.962,7,29.6,4
2025-02,Retail,Busan,Marketplace,B-Pro,Mass,9382,0.02261,212,239,0.03001,7,9,43681.66,393134.95,256521.15,136613.8,109872.27,871925.24,-845183.71,56162.14,0.0116,4557.92,0.0356,57,3.73,595,5.9,0.9837,0.8811,17,18.0,2
2025-02,Retail,Busan,Marketplace,B-Pro,Affinity,9972,0.01844,183,218,0.03802,8,7,46607.48,326252.34,202473.48,123778.86,83856.38,1999650.84,-1959728.35,40781.54,0.0084,2733.46,0.0395,50,4.31,1025,6.9,0.9891,0.9458,8,30.3,1
2025-02,Retail,Busan,Marketplace,B-Pro,VIP,9078,0.02507,227,279,0.02753,7,11,42998.57,472984.3,309070.64,163913.66,123191.71,2945045.85,-2904323.9,67569.19,0.019,9001.9,0.024,42,3.93,796,6.3,0.9663,0.9513,19,40.4,0
2025-02,Retail,Busan,Marketplace,C-Ultra,Mass,14619,0.02362,345,378,0.03096,11,17,70722.87,1202288.74,759024.87,443263.87,146485.29,2555661.01,-2258882.43,109298.98,0.0491,59040.15,0.0435,42,4.61,776,6.4,0.9388,0.8701,0,32.3,2
2025-02,Retail,Busan,Marketplace,C-Ultra,Affinity,12076,0.01803,217,241,0.01949,4,2,72645.39,145290.79,90312.95,54977.83,125036.48,1311745.11,-1381803.75,36322.7,0.0246,3569.96,0.0585,38,4.27,826,5.4,0.973,0.9847,14,30.4,0
2025-02,Retail,Busan,Marketplace,C-Ultra,VIP,10052,0.02968,298,372,0.02178,8,12,70270.05,843240.64,480876.17,362364.47,88519.94,1421572.57,-1147728.04,105405.08,0.0424,35755.29,0.0269,60,4.49,300,7.1,1.0,0.9116,28,15.1,2
2025-02,Retail,Busan,Marketplace,D-Home,Mass,13702,0.01744,238,262,0.03621,9,14,53697.43,751763.96,484488.32,267275.63,129379.15,2860335.89,-2722439.41,83529.33,0.0225,16892.05,0.0484,47,3.66,771,5.5,1.0,0.9124,19,35.7,0
2025-02,Retail,Busan,Marketplace,D-Home,Affinity,9136,0.02668,243,279,0.03434,9,12,55048.01,660576.09,407206.52,253369.57,93946.42,2312675.18,-2153252.03,73397.34,0.0426,28116.0,0.0121,41,4.68,441,8.7,1.0,0.9391,8,32.7,0
2025-02,Retail,Busan,Marketplace,D-Home,VIP,13892,0.01695,235,295,0.02265,6,5,56726.08,283630.41,184563.0,99067.41,112218.93,355393.08,-368544.59,47271.73,0.0068,1935.26,0.0554,43,4.11,825,5.1,0.9384,0.9323,5,31.2,0
2025-02,Retail,Busan,Marketplace,E-Office,Mass,11537,0.02726,314,418,0.03615,15,24,58767.86,1410428.64,827440.4,582988.24,119824.4,1157979.29,-694815.45,94028.58,0.0482,68043.23,0.0426,32,4.26,446,6.1,0.9465,0.8595,16,30.6,0
2025-02,Retail,Busan,Marketplace,E-Office,Affinity,12544,0.02098,263,327,0.0264,8,9,57479.16,517312.4,311761.68,205550.72,150614.16,289474.17,-234537.61,64664.05,0.0296,15310.49,0.03,40,4.63,796,8.3,0.9457,0.9315,19,30.9,4
2025-02,Retail,Busan,Marketplace,E-Office,VIP,9818,0.01566,153,189,0.0211,3,1,60253.13,60253.13,36423.45,23829.68,69704.56,712739.36,-758614.24,20084.38,0.0384,2313.42,0.0256,39,4.36,563,9.4,0.9093,0.9651,9,28.5,0
2025-02,Retail,Busan,Marketplace,F-Outdoor,Mass,11089,0.02389,264,311,0.02385,7,7,62232.12,435624.87,271759.0,163865.87,126407.68,539108.37,-501650.18,62232.12,0.0236,10268.85,0.0356,8,4.46,784,5.4,0.9555,0.8777,2,38.4,0
2025-02,Retail,Busan,Marketplace,F-Outdoor,Affinity,8678,0.01953,169,224,0.02008,4,5,62694.75,313473.74,182363.01,131110.73,62368.13,2292691.87,-2223949.27,78368.44,0.0294,9200.47,0.0285,43,4.64,1064,10.9,0.9388,0.9509,14,42.3,1
2025-02,Retail,Busan,Marketplace,F-Outdoor,VIP,9140,0.02341,213,243,0.03202,7,8,64586.7,516693.63,304672.41,212021.22,116205.26,2194051.17,-2098235.21,73813.38,0.0415,21444.09,0.0187,47,3.87,844,5.4,0.9415,0.9639,6,20.4,4
2025-02,Retail,Busan,App,A-Standard,Mass,7510,0.02067,155,170,0.02739,4,6,29540.31,177241.88,124103.21,53138.68,77881.54,531066.92,-555809.79,44310.47,0.0227,4024.48,0.0439,26,3.78,328,8.5,0.9399,0.9403,25,33.8,0
2025-02,Retail,Busan,App,A-Standard,Affinity,9467,0.02481,234,251,0.01649,4,5,29886.48,149432.42,103523.27,45909.15,133275.81,686902.27,-774268.92,37358.11,0.0408,6097.15,0.0272,36,4.65,494,4.0,0.9772,0.9359,15,22.6,1
2025-02,Retail,Busan,App,A-Standard,VIP,8199,0.03164,259,312,0.03436,10,9,29891.08,269019.73,189397.64,79622.09,97485.24,1789358.37,-1807221.53,26901.97,0.0,0.0,0.0306,28,4.59,634,5.8,0.9807,0.9101,13,20.9,0
2025-02,Retail,Busan,App,B-Pro,Mass,8870,0.01517,134,158,0.02338,3,4,44101.21,176404.82,109392.18,67012.64,72448.99,955406.63,-960842.97,58801.61,0.0349,6162.94,0.0419,25,3.76,761,3.9,0.9787,1.0,16,14.5,0
2025-02,Retail,Busan,App,B-Pro,Affinity,9518,0.02313,220,245,0.02642,6,5,43350.31,216751.53,143851.99,72899.54,117502.72,1039763.59,-1084366.77,36125.25,0.0481,10416.0,0.0259,41,3.93,233,6.1,0.934,0.9158,13,14.2,3
2025-02,Retail,Busan,App,B-Pro,VIP,9726,0.02769,269,299,0.02693,8,7,44333.8,310336.61,210029.11,100307.5,112223.31,946171.57,-958087.39,38792.08,0.0384,11926.16,0.0303,49,3.87,792,8.5,0.9549,0.9561,2,36.2,2
2025-02,Retail,Busan,App,C-Ultra,Mass,10677,0.02734,291,386,0.02117,8,13,71084.66,924100.56,540964.71,383135.85,110678.81,550899.59,-278442.54,115512.57,0.0311,28721.08,0.0492,66,3.88,237,5.8,0.9705,0.9829,7,28.6,5
2025-02,Retail,Busan,App,C-Ultra,Affinity,8761,0.01615,141,184,0.02621,4,7,68090.44,476633.11,273831.23,202801.87,97595.19,2790300.77,-2685094.09,119158.28,0.0781,37241.2,0.0215,29,3.75,429,4.7,0.9345,0.9123,6,39.0,0
2025-02,Retail,Busan,App,C-Ultra,VIP,8663,0.02671,231,303,0.02907,8,11,66588.95,732478.43,424317.92,308160.51,90399.0,1483627.6,-1265866.09,91559.8,0.0469,34389.5,0.0142,54,3.71,724,7.4,0.9585,0.883,20,38.9,2
2025-02,Retail,Busan,App,D-Home,Mass,7450,0.02964,220,256,0.01478,3,4,56804.64,227218.56,151292.57,75925.99,52807.99,1009042.76,-985924.75,75739.52,0.0463,10529.71,0.0434,51,5.0,390,9.0,1.0,0.9137,8,20.5,0
2025-02,Retail,Busan,App,D-Home,Affinity,7895,0.02107,166,183,0.03819,6,8,53063.53,424508.23,282727.04,141781.2,88345.92,279600.55,-226165.27,70751.37,0.0402,17078.34,0.0314,48,4.36,661,8.7,0.9369,0.8781,15,20.0,0
2025-02,Retail,Busan,App,D-Home,VIP,5923,0.03649,216,231,0.03006,6,9,53751.53,483763.78,292591.47,191172.31,98699.04,1446337.22,-1353863.95,80627.3,0.0152,7370.18,0.0373,35,3.87,250,5.5,0.9826,0.9442,12,34.2,0
2025-02,Retail,Busan,App,E-Office,Mass,9549,0.02305,220,268,0.02599,6,9,61700.41,555303.68,354484.66,200819.02,52812.27,1519005.68,-1370998.94,92550.61,0.0234,13000.79,0.0206,48,4.49,381,5.0,0.9746,0.9538,25,32.9,4
2025-02,Retail,Busan,App,E-Office,Affinity,10936,0.01732,189,219,0.01975,4,5,57544.0,287720.02,189160.18,98559.84,73815.61,532699.05,-507954.82,71930.01,0.0175,5048.83,0.042,15,3.92,524,4.3,0.9521,0.9908,16,27.5,0
2025-02,Retail,Busan,App,E-Office,VIP,8098,0.01512,122,135,0.03559,4,7,58563.84,409946.9,251322.22,158624.68,66525.44,660926.52,-568827.28,102486.73,0.0305,12504.27,0.012,16,3.81,847,7.4,0.9807,1.0,9,22.6,1
2025-02,Retail,Busan,App,F-Outdoor,Mass,7598,0.02406,182,200,0.02103,4,5,63162.71,315813.54,201089.65,114723.89,75814.95,1664278.54,-1625369.59,78953.39,0.0085,2694.9,0.0382,28,4.09,530,3.3,0.9766,0.9987,16,12.8,0
2025-02,Retail,Busan,App,F-Outdoor,Affinity,9117,0.0162,147,180,0.02891,5,4,61823.46,247293.85,159878.42,87415.43,90139.63,2408698.36,-2411422.56,49458.77,0.0333,8234.74,0.0449,22,4.12,300,7.6,0.977,1.0,19,37.5,1
2025-02,Retail,Busan,App,F-Outdoor,VIP,6368,0.03335,212,265,0.0231,6,9,63629.88,572668.89,368998.18,203670.71,104019.13,402182.96,-302531.38,95444.81,0.0538,30830.27,0.0275,26,3.69,230,6.7,0.9733,0.8846,11,27.9,2
2025-02,Online,Seoul,Direct,A-Standard,Mass,12826,0.02378,305,326,0.01825,5,7,30531.34,213719.36,140293.0,73426.36,122963.79,45973.31,-95510.74,42743.87,0.0111,2368.22,0.0345,55,4.82,566,6.3,0.9485,0.9871,12,33.0,0
2025-02,Online,Seoul,Direct,A-Standard,Affinity,16125,0.02634,424,456,0.01901,8,16,30279.45,484471.16,339679.97,144791.19,210295.07,743660.95,-809164.83,60558.9,0.039,18870.81,0.0119,52,3.91,716,9.9,0.9452,0.8916,10,28.4,1
2025-02,Online,Seoul,Direct,A-Standard,VIP,9537,0.03402,324,406,0.03445,13,21,30738.97,645518.35,444863.78,200654.57,110751.93,585298.69,-495396.05,49655.26,0.0544,35129.21,0.0198,44,4.04,545,3.1,0.9143,0.8894,1,34.0,1
2025-02,Online,Seoul,Direct,B-Pro,Mass,10936,0.0302,330,359,0.02714,9,14,45671.67,639403.38,394209.31,245194.07,109898.07,1338794.94,-1203498.94,71044.82,0.0297,18973.67,0.0381,7,4.01,1179,6.5,0.9432,1.0,10,25.3,0
2025-02,Online,Seoul,Direct,B-Pro,Affinity,14166,0.02983,422,480,0.02394,11,18,43943.95,790991.1,512179.21,278811.89,95893.58,619702.49,-436784.19,71908.28,0.0313,24732.7,0.0416,52,4.06,950,8.4,1.0,0.913,5,34.4,0
2025-02,Online,Seoul,Direct,B-Pro,VIP,14640,0.01787,261,295,0.03125,9,15,45124.53,676867.98,432518.77,244349.21,86532.11,2052325.58,-1894508.48,75207.55,0.0297,20103.21,0.0365,63,3.68,574,5.0,0.9399,0.9292,7,23.6,0
2025-02,Online,Seoul,Direct,C-Ultra,Mass,12152,0.02424,294,313,0.03089,9,9,68836.87,619531.8,347344.99,272186.82,132881.29,1953057.77,-1813752.25,68836.87,0.0341,21130.52,0.0305,54,3.62,486,7.7,0.8779,0.9556,16,31.7,0
2025-02,Online,Seoul,Direct,C-Ultra,Affinity,13439,0.01837,246,305,0.02813,8,14,71236.26,997307.62,561310.11,435997.51,159075.12,1853836.97,-1576914.58,124663.45,0.0262,26178.56,0.0318,63,4.37,721,9.0,0.9688,0.9551,8,36.0,2
2025-02,Online,Seoul,Direct,C-Ultra,VIP,12939,0.02512,325,357,0.03314,11,15,72151.69,1082275.29,625460.3,456815.0,113710.18,2412517.67,-2069412.85,98388.66,0.052,56329.36,0.0344,30,3.33,934,13.4,0.9816,0.9134,13,24.5,1
2025-02,Online,Seoul,Direct,D-Home,Mass,15352,0.02787,427,524,0.02709,14,18,55552.17,999939.04,670387.39,329551.65,93292.96,1733215.79,-1496957.1,71424.22,0.0274,27398.39,0.0386,36,4.41,510,3.0,0.944,0.9173,12,33.1,3
2025-02,Online,Seoul,Direct,D-Home,Affinity,12273,0.01851,227,281,0.01581,4,4,57216.41,228865.64,140590.29,88275.35,107321.99,713734.23,-732780.88,57216.41,0.0352,8052.44,0.0454,59,3.91,854,7.4,0.996,0.9765,16,32.8,1
2025-02,Online,Seoul,Direct,D-Home,VIP,12363,0.02079,257,290,0.03957,11,12,55870.44,670445.26,408865.25,261580.01,122857.67,1695557.26,-1556834.92,60949.57,0.0164,10969.92,0.0458,36,4.3,640,7.4,0.9535,0.9542,13,14.2,1
2025-02,Online,Seoul,Direct,E-Office,Mass,11399,0.03516,400,430,0.01804,7,12,62306.47,747677.68,472213.45,275464.23,218074.18,1518831.04,-1461440.99,106811.1,0.0464,34664.17,0.0451,19,4.64,627,5.6,0.977,0.9444,14,35.2,0
2025-02,Online,Seoul,Direct,E-Office,Affinity,14494,0.02064,299,358,0.0328,11,11,59828.17,658109.9,394746.68,263363.22,85512.88,1598255.67,-1420405.33,59828.17,0.0411,27027.54,0.0333,52,4.11,159,11.8,0.9291,0.9398,13,31.7,1
2025-02,Online,Seoul,Direct,E-Office,VIP,16161,0.02218,358,436,0.03572,15,21,60830.47,1277439.97,752444.91,524995.06,123820.03,1014663.56,-613488.52,85162.66,0.0361,46149.5,0.0201,31,4.53,654,5.5,0.9271,0.9519,0,31.4,0
2025-02,Online,Seoul,Direct,F-Outdoor,Mass,10632,0.02386,253,270,0.02966,8,8,61981.54,495852.33,298106.88,197745.45,123535.51,704261.69,-630051.75,61981.54,0.0404,20008.41,0.0295,57,4.19,630,5.9,0.9871,0.9559,12,36.4,2
2025-02,Online,Seoul,Direct,F-Outdoor,Affinity,13277,0.01542,204,222,0.03273,7,9,67684.82,609163.37,359357.18,249806.2,115164.34,1839264.96,-1704623.1,87023.34,0.0402,24494.69,0.0234,47,5.0,406,7.9,0.9988,0.8882,21,34.8,3
2025-02,Online,Seoul,Direct,F-Outdoor,VIP,12274,0.02795,343,413,0.02166,8,8,65020.12,520160.99,313797.64,206363.35,147085.1,653752.83,-594474.58,65020.12,0.0209,10861.29,0.0336,36,3.59,760,10.1,0.9901,0.8799,10,31.3,0
2025-02,Online,Seoul,Partner,A-Standard,Mass,9189,0.03112,285,376,0.02919,10,13,31340.48,407426.27,264404.83,143021.43,86543.69,1808917.21,-1752439.47,40742.63,0.0028,1158.81,0.0443,51,4.4,546,7.5,0.9038,0.9099,19,30.3,4
